--------------------------------------
Running config: /home/druijsch/LPJmL5/dev15oct2025/config_files/2026_04_08_run_for_10_locations/temperate_broadleaved_evergreen_tree/spinup/configs/temperate_broadleaved_evergreen_tree_patch10_config_spinup.cjson
SLURM task ID: 3
Node: tcn266.local.snellius.surf.nl
--------------------------------------
******************************************************************************
****        _     ____     _           _       ____        _  ___         ****
****       | |   |  _ \   | |_ __ ___ | |     | ___|      / |/ _ \        ****
****       | |   | |_) |  | | '_ ` _ \| |     |___ \      | | | | |       ****
****       | |___|  __/ |_| | | | | | | |___   ___) |  _  | | |_| |       ****
****       |_____|_|   \___/|_| |_| |_|_____| |____/  (_) |_|\___/        ****
****                                                                      ****
****                 lpjml C Version 5.10.1 (Apr 14 2026)                 ****
****    Dynamic global vegetation model with natural and managed land     ****
****                     Compiled for Linux with MPI                      ****
****       (C) Potsdam Institute for Climate Impact Research (PIK),       ****
****                          see COPYRIGHT file                          ****
****              Authors, and contributors see AUTHORS file              ****
**** This version of LPJmL is licensed under GNU AGPL Version 3 or later  ****
****        See LICENSE file or go to http://www.gnu.org/licenses/        ****
****                 or invoke lpjml -l to print license                  ****
****      https://gitlab.pik-potsdam.de/lpjml/wur_team/lpjml-wur.git      ****
****          GIT hash: 5e6f8e1bb5c5d5f3357da68b6c43e9517864f3c2          ****
****                                                                      ****
******************************************************************************

Running for user druijsch on tcn266.local.snellius.surf.nl at Tue Apr 14 16:20:54 2026
Reading configuration from '/home/druijsch/LPJmL5/dev15oct2025/config_files/2026_04_08_run_for_10_locations/temperate_broadleaved_evergreen_tree/spinup/configs/temperate_broadleaved_evergreen_tree_patch10_config_spinup.cjson'.
==============================================================================
/----------------------------------------------------------\
|institution: Potsdam Institute for Climate Impact Research|
|contact:                                                  |
|comment:                                                  |
\----------------------------------------------------------/
Simulation "LPJmL Run" running on 50 tasks
Simulation with shuffle spinup climate, equilsoil is called, 
nitrogen limitation, permafrost, Johansen conductivity, 
percolation heattransfer, GSI phenology, NPP controlled BNF.
Cultivation types: none, biomass, annual crop
Working directory: /gpfs/home5/druijsch/LPJmL5/dev15oct2025
cpp processed configuration file written to `/projects/prjs2023/chapter3/lpjml_output/2026_04_08_run_for_10_locations/temperate_broadleaved_evergreen_tree/patch_10/output/lpjml_config_spinup.json`.
Starting from scratch.
Input files:
Variable     Fmt  Varname  Filename
------------ ---- -------- ---------------------------------------------------
soil         cdf  soilcode /projects/prjs2023/chapter3/lpjml_input/run_for_10_locations/temperate_broadleaved_evergreen_tree/patch_10/soil.nc
temp         cdf  tas      /projects/prjs2023/chapter3/lpjml_input/run_for_10_locations/temperate_broadleaved_evergreen_tree/patch_10/temp.nc
prec         cdf  pr       /projects/prjs2023/chapter3/lpjml_input/run_for_10_locations/temperate_broadleaved_evergreen_tree/patch_10/prec.nc
lwdown       cdf  rlds     /projects/prjs2023/chapter3/lpjml_input/run_for_10_locations/temperate_broadleaved_evergreen_tree/patch_10/lwdown.nc
swdown       cdf  rsds     /projects/prjs2023/chapter3/lpjml_input/run_for_10_locations/temperate_broadleaved_evergreen_tree/patch_10/swdown.nc
no3_depo     cdf  noy      /projects/prjs2023/chapter3/lpjml_input/ndep-noy_histsoc_monthly_1901_2021_units.nc
nh4_depo     cdf  nhx      /projects/prjs2023/chapter3/lpjml_input/ndep-nhx_histsoc_monthly_1901_2021_units.nc
soilpH       cdf  soil_ph  /projects/prjs2023/chapter3/lpjml_input/hwsd_soil_data_all_land_oceanfilled.nc
co2          txt           /projects/prjs2023/chapter3/lpjml_input/co2_1832-2023.dat
windspeed    cdf  sfcwind  /projects/prjs2023/chapter3/lpjml_input/run_for_10_locations/temperate_broadleaved_evergreen_tree/patch_10/wind.nc
------------ ---- -------- ---------------------------------------------------
Writing restart file '/home/druijsch/LPJmL5/dev15oct2025/restart/2026_04_08_run_for_10_locations/temperate_broadleaved_evergreen_tree/patch_10/restart_1901_nv_stdfire.lpj' after year 1901.
Random seed: 2
Number of output files:       1
Output written in year:       -1020
Byte order in output files:   little endian

Variable   Fmt  Unit Type   tstep nbd Filename
---------- ---- ---- ------ ----- --- -----------------------------------------
globalflux txt  -    float  year    1 /projects/prjs2023/chapter3/lpjml_output/2026_04_08_run_for_10_locations/temperate_broadleaved_evergreen_tree/patch_10/output/globalflux_spinup.csv + .json
---------- ---- ---- ------ ----- --- -----------------------------------------
Spinup years:                  3000
Cycle length during spinup:      30
First year:                    1901
Last year:                     1901
Number of grid cells:            63
==============================================================================
Memory allocated for output: 344 bytes/cell
Simulation begins...
Spinup using climate starting from year 1901

         Carbon flux (ktC/yr)        Water (dam3/yr)                Nitrogen (MgN/yr)
       ----------------------- -------------------------- --------------------------------
Spinup NEP     estab   NBP     transp     evap    interc  nuptake ndemand  nlosses ninflux
------ ------- ------- ------- ---------- ------- ------- ------- -------- ------- -------
 -1099 -1852.444   0.433 -1852.012        0.0 2161915.2     0.0     0.0      0.0 65956.4   562.7
 -1098 -1845.150   0.217 -1844.933       17.1 2647664.9     2.5    73.1      0.2 35434.7   562.8
 -1097 -1788.786   0.040 -1788.746      268.1 2635318.4    11.3   716.2      2.5 25503.2   563.5
 -1096 -1553.254   0.016 -1553.238    12627.5 2834086.8   106.6  8143.8     38.4 96544.6   575.6
 -1095 739.789  -0.157 739.631   588954.4 2181422.8  6033.4 60712.1   1810.0 76215.2  1117.7
 -1094 3836.734  -0.027 3836.707  2746779.6 586746.5 105098.4 108817.6   6299.1 15247.8  2008.3
 -1093 2514.397  -0.005 2514.392  2580728.1 679177.8 217684.6 56556.5   4750.0 23783.2  1366.1
 -1092 2467.490  -0.005 2467.485  2937382.6 634372.0 220966.4 73947.7   6964.8 148691.3  1661.9
 -1091 1543.760  -0.001 1543.758  2807538.2 671973.6 232953.4 64929.4   7401.4 195714.2  1712.1
 -1090 -1131.395   0.008 -1131.387  1902641.2 702268.0 146719.2 23285.8   4937.9 45151.8  1352.6
 -1089 -1987.308   0.015 -1987.293  1451041.5 704169.2 71837.7  6715.9   4316.5 25456.1  1326.7
 -1088 -1303.831   0.019 -1303.812  1468192.9 605742.7 59169.9 28727.3   5384.0 18381.9  1328.4
 -1087 -790.086   0.019 -790.067  1527326.3 400797.1 47210.8 27352.7   5112.3 14692.7  1326.6
 -1086 -131.812  -0.159 -131.962  1827597.0 475641.6 74870.4 33412.1   5663.3 12508.4  1469.6
 -1085 -704.600   0.028 -704.572  1542240.8 411234.8 52792.9 21470.1   4489.3 11245.1  1105.9
 -1084 -908.005   0.050 -907.955  1440911.2 416711.2 46841.4 20009.8   4377.2 10276.9  1132.0
 -1083 -990.833   0.009 -990.824  1364306.1 568682.1 58348.7 24687.1   4902.9  9623.6  1215.7
 -1082 1757.302  -0.006 1757.295  2918191.1 663094.7 156886.2 70913.4   9390.5 57271.5  3393.7
 -1081 -197.972   0.004 -197.968  2108594.8 443355.2 132371.9 24907.8   7719.7 24501.3  1616.6
 -1080 -360.975  -0.173 -361.148  1973829.8 679393.4 131484.3 27498.8   6107.8 20516.6  1267.9
 -1079 -1537.520   0.030 -1537.490  1457046.5 601936.9 84006.3 13819.0   5422.8 17937.1  1186.7
 -1078 -996.552   0.029 -996.523  1438603.6 555814.2 65713.4 21178.4   5014.4 16054.6  1178.2
 -1077 820.573   0.010 820.582  2276583.3 527579.3 114992.4 51569.4   8622.9 16965.8  3010.4
 -1076 326.576   0.013 326.589  2284897.0 591598.9 158720.5 37183.5   8660.5 19337.1  2345.9
 -1075 -499.495   0.023 -499.472  1805191.1 740789.9 119860.2 21318.8   4953.7 20697.7  1473.8

         Carbon flux (ktC/yr)        Water (dam3/yr)                Nitrogen (MgN/yr)
       ----------------------- -------------------------- --------------------------------
Spinup NEP     estab   NBP     transp     evap    interc  nuptake ndemand  nlosses ninflux
------ ------- ------- ------- ---------- ------- ------- ------- -------- ------- -------
 -1074 -111.447   0.013 -111.435  2234651.8 686538.5 156253.0 33840.7   8165.3 15007.5  2723.2
 -1073 -243.330   0.013 -243.316  2157000.4 485654.8 130100.0 31754.2   8732.7 13219.2  2125.1
 -1072 -561.743   0.014 -561.729  1941905.8 584281.5 133206.2 27153.3   8090.8 10220.5  1754.5
 -1071 -1237.693   0.085 -1237.609  1411755.7 415378.1 52235.4 14456.0   5072.7  9790.1  1182.5
 -1070 -545.844  -0.065 -545.909  1845806.4 671150.5 93328.7 42730.3   9690.5 42180.5  2947.3
 -1069 -76.053  -0.038 -76.091  2588021.4 562499.9 157860.6 45008.3  13500.0 192361.0  3081.6
 -1068 -703.317  -0.050 -703.367  2235003.9 514153.1 134140.9 35895.3  12283.6 58360.5  2807.3
 -1067 -497.740  -0.020 -497.760  2219642.1 689523.2 141431.6 37943.8  10540.4 63644.2  3042.6
 -1066 -1037.786   0.006 -1037.716  1919092.9 436249.1 98593.3 24948.9  10381.6 38607.1  2276.2
 -1065 -32.171   0.009 -32.162  2326711.7 675079.9 139343.3 43426.8  11437.8 45481.7  3107.8
 -1064  33.746   0.008  33.754  2460724.7 591607.3 181768.3 40341.7  11057.4 139174.4  3038.8
 -1063  41.309   0.004  41.313  2556665.1 661338.5 173936.0 43074.4  13430.7 86745.1  3685.5
 -1062 -405.727   0.005 -405.722  2114390.4 597174.4 128837.0 36915.8  10705.6 61831.9  3029.1
 -1061 100.205   0.002 100.207  2379882.3 665897.5 150021.3 44490.6  12405.9 57311.3  4553.7
 -1060 239.032  -0.001 239.031  2391091.8 625824.4 137528.5 49989.1  10959.5 48215.3  4742.7
