--------------------------------------
Running config: /home/druijsch/LPJmL5/dev15oct2025/config_files/2026_04_08_run_for_10_locations/temperate_broadleaved_summergreen_tree/spinup/configs/temperate_broadleaved_summergreen_tree_patch7_config_spinup.cjson
SLURM task ID: 0
Node: tcn333.local.snellius.surf.nl
--------------------------------------
******************************************************************************
****        _     ____     _           _       ____        _  ___         ****
****       | |   |  _ \   | |_ __ ___ | |     | ___|      / |/ _ \        ****
****       | |   | |_) |  | | '_ ` _ \| |     |___ \      | | | | |       ****
****       | |___|  __/ |_| | | | | | | |___   ___) |  _  | | |_| |       ****
****       |_____|_|   \___/|_| |_| |_|_____| |____/  (_) |_|\___/        ****
****                                                                      ****
****                 lpjml C Version 5.10.1 (Apr 14 2026)                 ****
****    Dynamic global vegetation model with natural and managed land     ****
****                     Compiled for Linux with MPI                      ****
****       (C) Potsdam Institute for Climate Impact Research (PIK),       ****
****                          see COPYRIGHT file                          ****
****              Authors, and contributors see AUTHORS file              ****
**** This version of LPJmL is licensed under GNU AGPL Version 3 or later  ****
****        See LICENSE file or go to http://www.gnu.org/licenses/        ****
****                 or invoke lpjml -l to print license                  ****
****      https://gitlab.pik-potsdam.de/lpjml/wur_team/lpjml-wur.git      ****
****          GIT hash: 5e6f8e1bb5c5d5f3357da68b6c43e9517864f3c2          ****
****                                                                      ****
******************************************************************************

Running for user druijsch on tcn333.local.snellius.surf.nl at Tue Apr 14 16:23:29 2026
Reading configuration from '/home/druijsch/LPJmL5/dev15oct2025/config_files/2026_04_08_run_for_10_locations/temperate_broadleaved_summergreen_tree/spinup/configs/temperate_broadleaved_summergreen_tree_patch7_config_spinup.cjson'.
==============================================================================
/----------------------------------------------------------\
|institution: Potsdam Institute for Climate Impact Research|
|contact:                                                  |
|comment:                                                  |
\----------------------------------------------------------/
Simulation "LPJmL Run" running on 50 tasks
Simulation with shuffle spinup climate, equilsoil is called, 
nitrogen limitation, permafrost, Johansen conductivity, 
percolation heattransfer, GSI phenology, NPP controlled BNF.
Cultivation types: none, biomass, annual crop
Working directory: /gpfs/home5/druijsch/LPJmL5/dev15oct2025
cpp processed configuration file written to `/projects/prjs2023/chapter3/lpjml_output/2026_04_08_run_for_10_locations/temperate_broadleaved_summergreen_tree/patch_7/output/lpjml_config_spinup.json`.
Starting from scratch.
Input files:
Variable     Fmt  Varname  Filename
------------ ---- -------- ---------------------------------------------------
soil         cdf  soilcode /projects/prjs2023/chapter3/lpjml_input/run_for_10_locations/temperate_broadleaved_summergreen_tree/patch_7/soil.nc
temp         cdf  tas      /projects/prjs2023/chapter3/lpjml_input/run_for_10_locations/temperate_broadleaved_summergreen_tree/patch_7/temp.nc
prec         cdf  pr       /projects/prjs2023/chapter3/lpjml_input/run_for_10_locations/temperate_broadleaved_summergreen_tree/patch_7/prec.nc
lwdown       cdf  rlds     /projects/prjs2023/chapter3/lpjml_input/run_for_10_locations/temperate_broadleaved_summergreen_tree/patch_7/lwdown.nc
swdown       cdf  rsds     /projects/prjs2023/chapter3/lpjml_input/run_for_10_locations/temperate_broadleaved_summergreen_tree/patch_7/swdown.nc
no3_depo     cdf  noy      /projects/prjs2023/chapter3/lpjml_input/ndep-noy_histsoc_monthly_1901_2021_units.nc
nh4_depo     cdf  nhx      /projects/prjs2023/chapter3/lpjml_input/ndep-nhx_histsoc_monthly_1901_2021_units.nc
soilpH       cdf  soil_ph  /projects/prjs2023/chapter3/lpjml_input/hwsd_soil_data_all_land_oceanfilled.nc
co2          txt           /projects/prjs2023/chapter3/lpjml_input/co2_1832-2023.dat
windspeed    cdf  sfcwind  /projects/prjs2023/chapter3/lpjml_input/run_for_10_locations/temperate_broadleaved_summergreen_tree/patch_7/wind.nc
------------ ---- -------- ---------------------------------------------------
Writing restart file '/home/druijsch/LPJmL5/dev15oct2025/restart/2026_04_08_run_for_10_locations/temperate_broadleaved_summergreen_tree/patch_7/restart_1901_nv_stdfire.lpj' after year 1901.
Random seed: 2
Number of output files:       1
Output written in year:       -1020
Byte order in output files:   little endian

Variable   Fmt  Unit Type   tstep nbd Filename
---------- ---- ---- ------ ----- --- -----------------------------------------
globalflux txt  -    float  year    1 /projects/prjs2023/chapter3/lpjml_output/2026_04_08_run_for_10_locations/temperate_broadleaved_summergreen_tree/patch_7/output/globalflux_spinup.csv + .json
---------- ---- ---- ------ ----- --- -----------------------------------------
Spinup years:                  3000
Cycle length during spinup:      30
First year:                    1901
Last year:                     1901
Number of grid cells:            63
==============================================================================
Memory allocated for output: 344 bytes/cell
Simulation begins...
Spinup using climate starting from year 1901

         Carbon flux (ktC/yr)        Water (dam3/yr)                Nitrogen (MgN/yr)
       ----------------------- -------------------------- --------------------------------
Spinup NEP     estab   NBP     transp     evap    interc  nuptake ndemand  nlosses ninflux
------ ------- ------- ------- ---------- ------- ------- ------- -------- ------- -------
 -1099 -1174.350   0.418 -1173.932        0.0 965202.1     0.0     0.0      0.0 29111.7   259.3
 -1098 -1222.240   0.309 -1221.930       11.5 1921060.5     2.0    43.4      0.4 54950.9   259.6
 -1097 -1152.691   0.113 -1152.578       21.8 1429419.4     5.3   265.5      2.3 14629.8   261.4
 -1096 -1109.611   0.149 -1109.461      875.6 2356985.7    33.3  2284.9     12.4 18745.9   274.6
 -1095 -610.660  -0.103 -610.763    27351.0 1170027.0   182.5 13460.5    192.1  3637.3   429.7
 -1094 816.045  -0.070 815.976   398121.2 1507593.6  3847.8 44028.3   2511.4 69808.7  2033.3
 -1093 2380.297  -0.006 2380.291  1322135.8 722269.9 38991.8 62241.6   5323.5 30531.1  3395.1
 -1092 499.108   0.023 499.131  1000253.2 347807.8 32631.9  8866.0   2639.9 24916.5  1502.5
 -1091 334.259   0.022 334.282   943685.2 356011.4 24874.4 18662.9   2286.2 16350.3  1181.8
 -1090 1102.318   0.001 1102.319  1283606.5 468853.7 34647.1 50122.3   4634.7 117443.2  2912.6
 -1089 1026.073  -0.025 1026.048  1404454.0 502300.6 61244.0 42174.3   8225.1 93962.3  4506.8
 -1088 -1472.441  -0.092 -1472.520   677955.0 396018.7 12976.4 -8547.1   3813.8 113590.6  1909.0
 -1087 237.644  -0.027 237.617   999877.0 487759.0 24981.8 46532.2   8564.3 290370.7  4473.9
 -1086 -936.961   0.008 -936.953   860613.8 391137.0 33316.4  3959.5   6128.2 111507.3  2786.8
 -1085  53.282  -0.003  53.279  1107345.8 447929.1 37943.0 34823.6  10165.3 251044.5  4657.7
 -1084 -233.624  -0.001 -233.625  1098570.9 454110.4 47872.3 20688.1  10181.0 157902.5  4603.2
 -1083 -578.315   0.003 -578.312   989153.0 417216.6 30899.7 15510.4   6793.0 34184.4  3059.0
 -1082 -200.139  -0.006 -200.145  1186288.1 495558.7 42338.3 30301.2  12169.1 49726.9  5376.3
 -1081 -1038.991   0.007 -1038.984   851925.3 388847.4 30634.0  9765.9   7262.4 66934.5  3118.6
 -1080 -170.734  -0.010 -170.743  1150557.9 446889.7 46228.6 31356.9  12601.8 180033.4  5897.5
 -1079 -1319.278   0.019 -1319.260   727159.8 354145.5 11868.9 -1394.4   7689.2 70944.1  3005.6
 -1078 -240.241  -0.008 -240.249   940316.9 388043.3 20701.7 33281.3   6957.1 25124.2  3311.1
 -1077 -286.059  -0.001 -286.060  1193886.7 536150.5 46234.0 23161.4  12917.6 48536.2  6598.6
 -1076 -244.652  -0.001 -244.652  1120639.1 519723.7 43754.3 22148.7  12156.4 65579.5  6120.0
 -1075 -487.301  -0.001 -487.302  1043055.0 490415.1 37614.6 19300.1  10919.8 43469.4  5116.6

         Carbon flux (ktC/yr)        Water (dam3/yr)                Nitrogen (MgN/yr)
       ----------------------- -------------------------- --------------------------------
Spinup NEP     estab   NBP     transp     evap    interc  nuptake ndemand  nlosses ninflux
------ ------- ------- ------- ---------- ------- ------- ------- -------- ------- -------
 -1074 -341.203  -0.001 -341.204  1042810.4 542739.0 38209.0 24020.7   9461.5 45180.6  5168.5
 -1073 -1106.030   0.014 -1106.016   770738.0 336871.2 20174.0  4228.3  10687.1 37682.5  4033.6
 -1072 142.550  -0.001 142.549  1068597.6 394920.6 31625.9 40495.3  10610.3 50950.5  5490.0
 -1071 -689.235   0.004 -689.231   950292.6 437692.3 41997.6 16772.9  14778.6 86844.9  6374.6
 -1070 -78.362   0.004 -78.358   895344.4 393474.7 29439.0 32563.2  10024.9 20805.4  5108.8
 -1069 -760.564   0.005 -760.559   871673.9 308092.8 28020.2 11976.2  14135.9 31532.5  5564.0
 -1068 -106.737   0.005 -106.732  1040241.7 385970.5 36974.1 30892.2  12302.3 32300.3  5920.5
 -1067 -622.375   0.013 -622.362   975967.9 468550.1 48926.7 18180.8  12711.4 57522.7  5786.5
 -1066 -662.659   0.013 -662.646   784489.3 367818.6 29489.4 17952.2   9717.6 43017.7  3958.0
 -1065 -237.439   0.003 -237.437   998038.9 469011.6 46124.7 26574.5  11571.0 52951.4  5455.3
 -1064 -169.469  -0.012 -169.480  1114144.3 477709.0 60817.9 30661.0  14330.0 50411.3  7396.9
 -1063 -364.097   0.001 -364.096  1044521.9 453574.9 49546.3 26932.4  16167.7 45677.9  7534.2
 -1062 -367.448   0.004 -367.445   820571.3 332024.9 41594.3 23262.5  12318.3 33847.5  4895.8
 -1061 -41.037   0.002 -41.035  1038367.1 455629.9 52900.2 32196.3  16082.5 23357.2  7310.4
 -1060 -334.533   0.003 -334.530   934054.6 466267.7 64979.7 24422.3  12368.9 39428.8  5647.8
