--------------------------------------
Running config: /home/druijsch/LPJmL5/dev15oct2025/config_files/2026_04_08_run_for_10_locations/temperate_broadleaved_summergreen_tree/spinup/configs/temperate_broadleaved_summergreen_tree_patch6_config_spinup.cjson
SLURM task ID: 5
Node: tcn244.local.snellius.surf.nl
--------------------------------------
******************************************************************************
****        _     ____     _           _       ____        _  ___         ****
****       | |   |  _ \   | |_ __ ___ | |     | ___|      / |/ _ \        ****
****       | |   | |_) |  | | '_ ` _ \| |     |___ \      | | | | |       ****
****       | |___|  __/ |_| | | | | | | |___   ___) |  _  | | |_| |       ****
****       |_____|_|   \___/|_| |_| |_|_____| |____/  (_) |_|\___/        ****
****                                                                      ****
****                 lpjml C Version 5.10.1 (Apr 14 2026)                 ****
****    Dynamic global vegetation model with natural and managed land     ****
****                     Compiled for Linux with MPI                      ****
****       (C) Potsdam Institute for Climate Impact Research (PIK),       ****
****                          see COPYRIGHT file                          ****
****              Authors, and contributors see AUTHORS file              ****
**** This version of LPJmL is licensed under GNU AGPL Version 3 or later  ****
****        See LICENSE file or go to http://www.gnu.org/licenses/        ****
****                 or invoke lpjml -l to print license                  ****
****      https://gitlab.pik-potsdam.de/lpjml/wur_team/lpjml-wur.git      ****
****          GIT hash: 5e6f8e1bb5c5d5f3357da68b6c43e9517864f3c2          ****
****                                                                      ****
******************************************************************************

Running for user druijsch on tcn244.local.snellius.surf.nl at Tue Apr 14 16:29:51 2026
Reading configuration from '/home/druijsch/LPJmL5/dev15oct2025/config_files/2026_04_08_run_for_10_locations/temperate_broadleaved_summergreen_tree/spinup/configs/temperate_broadleaved_summergreen_tree_patch6_config_spinup.cjson'.
==============================================================================
/----------------------------------------------------------\
|institution: Potsdam Institute for Climate Impact Research|
|contact:                                                  |
|comment:                                                  |
\----------------------------------------------------------/
Simulation "LPJmL Run" running on 50 tasks
Simulation with shuffle spinup climate, equilsoil is called, 
nitrogen limitation, permafrost, Johansen conductivity, 
percolation heattransfer, GSI phenology, NPP controlled BNF.
Cultivation types: none, biomass, annual crop
Working directory: /gpfs/home5/druijsch/LPJmL5/dev15oct2025
cpp processed configuration file written to `/projects/prjs2023/chapter3/lpjml_output/2026_04_08_run_for_10_locations/temperate_broadleaved_summergreen_tree/patch_6/output/lpjml_config_spinup.json`.
Starting from scratch.
Input files:
Variable     Fmt  Varname  Filename
------------ ---- -------- ---------------------------------------------------
soil         cdf  soilcode /projects/prjs2023/chapter3/lpjml_input/run_for_10_locations/temperate_broadleaved_summergreen_tree/patch_6/soil.nc
temp         cdf  tas      /projects/prjs2023/chapter3/lpjml_input/run_for_10_locations/temperate_broadleaved_summergreen_tree/patch_6/temp.nc
prec         cdf  pr       /projects/prjs2023/chapter3/lpjml_input/run_for_10_locations/temperate_broadleaved_summergreen_tree/patch_6/prec.nc
lwdown       cdf  rlds     /projects/prjs2023/chapter3/lpjml_input/run_for_10_locations/temperate_broadleaved_summergreen_tree/patch_6/lwdown.nc
swdown       cdf  rsds     /projects/prjs2023/chapter3/lpjml_input/run_for_10_locations/temperate_broadleaved_summergreen_tree/patch_6/swdown.nc
no3_depo     cdf  noy      /projects/prjs2023/chapter3/lpjml_input/ndep-noy_histsoc_monthly_1901_2021_units.nc
nh4_depo     cdf  nhx      /projects/prjs2023/chapter3/lpjml_input/ndep-nhx_histsoc_monthly_1901_2021_units.nc
soilpH       cdf  soil_ph  /projects/prjs2023/chapter3/lpjml_input/hwsd_soil_data_all_land_oceanfilled.nc
co2          txt           /projects/prjs2023/chapter3/lpjml_input/co2_1832-2023.dat
windspeed    cdf  sfcwind  /projects/prjs2023/chapter3/lpjml_input/run_for_10_locations/temperate_broadleaved_summergreen_tree/patch_6/wind.nc
------------ ---- -------- ---------------------------------------------------
Writing restart file '/home/druijsch/LPJmL5/dev15oct2025/restart/2026_04_08_run_for_10_locations/temperate_broadleaved_summergreen_tree/patch_6/restart_1901_nv_stdfire.lpj' after year 1901.
Random seed: 2
Number of output files:       1
Output written in year:       -1020
Byte order in output files:   little endian

Variable   Fmt  Unit Type   tstep nbd Filename
---------- ---- ---- ------ ----- --- -----------------------------------------
globalflux txt  -    float  year    1 /projects/prjs2023/chapter3/lpjml_output/2026_04_08_run_for_10_locations/temperate_broadleaved_summergreen_tree/patch_6/output/globalflux_spinup.csv + .json
---------- ---- ---- ------ ----- --- -----------------------------------------
Spinup years:                  3000
Cycle length during spinup:      30
First year:                    1901
Last year:                     1901
Number of grid cells:            63
==============================================================================
Memory allocated for output: 344 bytes/cell
Simulation begins...
Spinup using climate starting from year 1901

         Carbon flux (ktC/yr)        Water (dam3/yr)                Nitrogen (MgN/yr)
       ----------------------- -------------------------- --------------------------------
Spinup NEP     estab   NBP     transp     evap    interc  nuptake ndemand  nlosses ninflux
------ ------- ------- ------- ---------- ------- ------- ------- -------- ------- -------
 -1099 -1493.391   0.376 -1493.016        0.0 909670.8     0.0     0.0      0.0 41718.0   413.2
 -1098 -1374.194   0.290 -1373.903        1.1 1190776.4     2.1    39.9      0.4 27169.0   413.6
 -1097 -1360.689   0.118 -1360.571       19.5 972208.7     5.0   215.4      1.6 18246.7   415.1
 -1096 -1289.314   0.169 -1289.145      255.3 914725.8    14.1   944.6      9.5 13466.8   423.7
 -1095 -1260.134   0.073 -1260.061     4342.9 479430.1    22.4  3613.3     33.9  7668.5   442.4
 -1094 -568.189   0.008 -568.181    80656.6 1102040.9   837.3 15698.2    453.4 10028.9   849.9
 -1093 640.850  -0.051 640.799   541841.6 787053.8  8104.9 43991.6   1668.0  7544.9  2089.9
 -1092 486.166  -0.005 486.161   762565.6 367445.0 20681.8 19484.6   2154.5  6862.4  1324.2
 -1091 111.620   0.005 111.625   735687.0 348693.3 23667.4 13885.6   1960.2  6608.3  1125.5
 -1090 -183.210  -0.258 -183.469   605295.1 356562.0 19199.2 10709.2   1601.9  6615.9  1146.2
 -1089 225.776   0.003 225.779   772703.7 453145.1 29433.7 24673.4   1728.0 17360.5  1306.3
 -1088 152.819  -0.008 152.812   831834.4 414145.4 26654.1 20633.1   2013.3 27939.3  1893.9
 -1087  32.840  -0.002  32.838   821537.1 508627.3 35504.4 16489.7   2003.2 21740.5  1533.3
 -1086 -1652.994  -0.058 -1653.052   416340.9 392161.9 15310.4 -14697.4    767.9 15586.5   661.6
 -1085 232.136  -0.093 232.042   717898.8 534543.8 12821.1 38002.3   2551.3 69444.0  1931.7
 -1084 -18.613   0.005 -18.608   837621.4 476619.8 31938.8 15336.4   2987.6 15308.8  2132.0
 -1083 -649.330   0.021 -649.310   623320.7 376775.4 18270.7  5126.7   2622.9 10111.2  1616.5
 -1082  20.718  -0.014  20.704   796025.9 473299.6 25649.3 26375.9   3617.8  9476.8  2261.7
 -1081 -1516.841   0.063 -1516.778   442763.5 378098.2 14885.1 -12736.1   1394.6  9798.1  1031.0
 -1080 637.606  -0.392 637.214   819035.0 562019.0 15130.3 48319.1   4029.9 10515.6  2927.0
 -1079 -307.467   0.003 -307.464   817603.3 408106.5 29540.7  7184.4   3860.9 10507.1  2681.1
 -1078 -647.481   0.016 -647.465   615428.7 383861.2 18037.9  7281.6   2625.3 10559.4  1628.6
 -1077 -331.968  -0.003 -331.971   746352.7 483665.7 22135.9 18566.8   2905.1 10380.3  1882.3
 -1076 -14.976  -0.005 -14.981   836990.8 541981.4 31287.6 21484.0   4844.4 10357.5  3131.1
 -1075 -988.684   0.023 -988.662   555273.9 290380.9 14611.9 -1401.3   2222.3 10460.7   961.0

         Carbon flux (ktC/yr)        Water (dam3/yr)                Nitrogen (MgN/yr)
       ----------------------- -------------------------- --------------------------------
Spinup NEP     estab   NBP     transp     evap    interc  nuptake ndemand  nlosses ninflux
------ ------- ------- ------- ---------- ------- ------- ------- -------- ------- -------
 -1074 -75.116  -0.019 -75.134   744173.2 429827.9 21022.8 29278.5   3832.6 10485.0  2297.4
 -1073 -334.994   0.007 -334.987   732961.6 410153.7 26476.2 11912.9   3995.9 10556.4  2357.8
 -1072 -58.756   0.004 -58.751   795363.7 438520.9 33156.8 19329.5   4780.3 11286.6  3091.8
 -1071 -73.162  -0.009 -73.171   858063.0 522975.9 28930.5 19236.9   4500.7 13923.4  2965.1
 -1070 -1631.771   0.065 -1631.706   383524.1 292565.9  8008.0 -10823.9   1552.6 12849.5   934.0
 -1069 -33.544  -0.019 -33.563   642884.6 458149.9 10059.7 32588.2   4303.2 17012.0  2713.2
 -1068  28.425   0.002  28.427   873579.0 445979.1 33414.2 19252.6   5659.6 16153.2  3570.8
 -1067 405.569   0.000 405.570  1015159.5 553987.9 33256.9 28533.4   5454.8 42496.5  3915.9
 -1066 -1261.582   0.039 -1261.543   492345.7 398742.1 15071.4 -2943.9   2165.9 20190.0  1377.5
 -1065 466.289  -0.021 466.268   917791.3 573581.5 21854.9 39181.5   5739.3 27888.3  3956.3
 -1064 -613.049   0.005 -613.044   727938.1 463517.2 24475.8 11719.9   4409.9 18522.8  2676.3
 -1063 214.095  -0.016 214.079   969163.0 491444.9 36787.3 29729.4   6508.7 27377.4  4118.2
 -1062  75.425  -0.011  75.414  1060174.2 524855.7 47459.8 26249.0   6638.8 29743.2  4505.2
 -1061 -204.834  -0.004 -204.838   938100.4 513452.7 43465.2 16239.1   7450.7 22330.9  4606.4
 -1060 -122.249  -0.004 -122.253   931452.6 569166.4 38725.2 19624.2   6529.3 20463.3  4425.1
 -1059 -712.475   0.017 -712.458   659459.7 386022.2 21728.6 10574.6   5343.5 15950.1  2873.3
